time_s,Temperature_uniform_noise
5455.424000000086,8.849978179619864
5456.518000000086,9.649725824809753
5457.612000000087,10.298032248131044
5458.706000000087,11.901527538518554
5459.800000000087,12.818083176901858
5460.894000000087,12.49438411882899
5461.988000000087,11.45702048724456
5463.082000000087,9.152677237696594
5464.176000000087,7.767889626531925
5465.270000000087,5.133939011727815
5466.364000000087,2.339638867891132
5467.458000000087,-0.06169576050685066
5468.552000000087,-2.5610217677741645
5469.646000000087,-4.640657338107005
5470.740000000087,-6.836100901637124
5471.834000000087,-8.07635559810101
5472.928000000087,-8.343604813155295
5474.022000000087,-8.16443866978706
5475.116000000087,-8.074355598097156
5476.210000000087,-6.41341046469492
5477.304000000087,-4.805915174315139
5478.398000000087,-2.6896463753109643
5479.492000000088,-0.028970839003349624
5480.586000000088,2.6227963901325637
5481.680000000088,5.274563619260757
5482.774000000088,9.53282613878418
5483.868000000088,13.791088658303742
5484.962000000088,19.1559812667504
5486.056000000088,25.10982214834352
5487.150000000088,30.55488952131612
5488.244000000088,36.588905167423604
5489.338000000088,42.65855404221399
5490.432000000088,48.2372460227118
5491.526000000088,53.32498110892861
5492.620000000088,57.930667608032266
5493.714000000088,62.571987335811116
5494.808000000088,66.71344186213727
5495.902000000088,70.35503118700301
5496.996000000088,73.98771220470864
5498.090000000088,77.06707817795072
5499.184000000088,79.57531249237815
5500.2780000000885,81.5124151480102
5501.3720000000885,81.80738928458345
5502.466000000089,81.53123176234975
5503.560000000089,81.25507424011604
5504.654000000089,81.51441514801022
5505.748000000089,81.24716593294434
5506.842000000089,80.46223490209398
5507.936000000089,78.63303193249135
5509.030000000089,76.27723883992866
5510.124000000089,74.51039402050085
5511.218000000089,72.23477569245253
5512.312000000089,68.39720360986743
5513.406000000089,65.71080315205633
5514.500000000089,62.53344579996423
5515.594000000089,60.498351765478276
5516.688000000089,57.45461902091911
5517.782000000089,54.47324442653477
5518.876000000089,50.46541450774155
5519.970000000089,46.011169230506496
5521.064000000089,42.20823037660433
5522.1580000000895,39.07441456035525
5523.2520000000895,35.503091692828306
5524.34600000009,32.038668511330805
5525.44000000009,29.20773513882279
5526.53400000009,27.54579000542442
5527.62800000009,24.321891117489294
5528.72200000009,20.624851949608836
5529.81600000009,19.141072959582566
5530.91000000009,18.781740672830644
5532.00400000009,18.458041614753913
5533.09800000009,18.161067478188404
5534.19200000009,17.34641152582682
5535.28600000009,17.620569048056662
5536.38000000009,16.78809648135941
5537.47400000009,16.482214037618345
5538.56800000009,15.623016549417596
5539.66200000009,15.334950720008337
5540.75600000009,14.52920307481844
5541.85000000009,15.37449225585522
5542.94400000009,16.219781436892003
5544.0380000000905,17.6094773552245
5545.132000000091,17.357044754502013
5546.226000000091,18.166700706855874
5547.320000000091,19.511855089349204
5548.414000000091,20.848101164670844
5549.508000000091,22.19325554715645
5550.602000000091,24.60940678990555
5551.696000000091,28.096554892906546
5552.790000000091,29.92375786251305
5553.884000000091,30.626514128845194
5554.978000000091,30.740322122042468
5556.072000000091,31.907310361155975
5557.166000000091,32.503166941462545
5558.260000000091,33.61670533756519
5559.354000000091,34.69461050498494
5560.448000000091,36.29910579537245
5561.542000000091,37.34137773412471
5562.636000000091,39.9723283489211
5563.730000000091,42.57655404221399
5564.824000000092,44.64528130537127
5565.918000000092,46.70510026136845
5567.012000000092,48.22942078723002
5568.106000000092,49.75374131309931
5569.200000000092,51.84028519059226
5570.294000000092,53.926829068092935
5571.388000000092,56.01337294560133
5572.482000000092,55.37788313661571
5573.576000000092,54.20689489749833
5574.670000000092,52.491499921089115
5575.764000000092,51.36505321781863
5576.858000000092,50.827554787690744
5577.952000000092,50.343506200573714
5579.046000000092,49.34177579766833
5580.140000000092,48.37567862344201
5581.234000000092,46.89189963341574
5582.328000000092,45.461570486411915
5583.422000000092,44.61128130537128
5584.516000000092,43.78771704584572
5585.610000000092,42.46428758485975
5586.7040000000925,41.158674738217165
5587.7980000000925,40.950783673333845
5588.892000000093,40.75180091562222
5589.986000000093,39.46400468331144
5591.080000000093,38.149483529497154
5592.174000000093,37.90595923593864
5593.268000000093,37.63571002087663
5594.362000000093,35.71442397958408
5595.456000000093,34.86413479854731
5596.550000000093,35.10265909210582
5597.644000000093,34.25236991106904
5598.738000000093,34.455260975952356
5599.832000000093,33.53370533756134
5600.926000000093,32.55869985617104
5602.020000000093,31.5569694532618
5603.114000000093,30.5196058216735
5604.208000000093,29.999924005889007
5605.302000000093,28.87347730261852
5606.396000000093,27.67576414200152
5607.4900000000935,26.38005960251904
5608.5840000000935,23.897550209595114
5609.678000000094,21.325957744973554
5610.772000000094,18.68309882300933
5611.866000000094,15.960065136526893
5612.960000000094,13.736896651497151
5614.054000000094,12.558000105215807
5615.148000000094,9.692433504028742
5616.242000000094,7.8800471487617685
5617.336000000094,7.674156083882309
5618.430000000094,7.432631790319938
5619.524000000094,7.173290882429626
5620.618000000094,6.351726622900202
5621.712000000094,4.994663933235177
5622.806000000094,5.288638069808407
5623.900000000094,6.671425680976935
5624.994000000094,8.036396677798205
5626.088000000094,9.945774411926777
5627.182000000094,11.864060453215462
5628.276000000094,13.237939757212292
5629.370000000095,15.165134105676533
5630.464000000095,17.110145068472576
5631.558000000095,20.697284550331318
5632.652000000095,24.293332339361758
5633.746000000095,28.415970251348384
5634.840000000095,30.860846415597116
5635.934000000095,34.349994518601974
5637.028000000095,37.250194348460376
5638.122000000095,42.29238789883417
5639.216000000095,45.11241296417822
5640.310000000095,48.9767099682668
5641.404000000095,52.25205869922051
5642.498000000095,55.45614097281997
5643.592000000095,58.035641744601634
5644.686000000095,61.079374489160806
5645.780000000095,61.32089878272704
5646.874000000095,61.49115661892745
5647.968000000095,61.59905630495689
5649.062000000095,60.51124283035773
5650.156000000095,59.34325459124808
5651.250000000096,58.657314939251606
5652.344000000096,56.26688861801372
5653.438000000096,53.8141041465933
5654.532000000096,50.74564648052291
5655.626000000096,47.097148848481616
5656.720000000096,43.42192629493296
5657.814000000096,40.84442552315129
5658.908000000096,38.26692475136576
5660.002000000096,35.145017242288375
5661.096000000096,30.961021180119197
5662.190000000096,27.33034016241742
5663.284000000096,24.252974189175344
5664.378000000096,20.64901809298093
5665.472000000096,18.18732531439267
5666.566000000096,16.314580808943155
5667.660000000096,16.128506358395498
5668.754000000096,15.960248522187367
5669.848000000096,15.83653222182999
5670.942000000096,15.75735745730405
5672.0360000000965,15.785082378811406
5673.1300000000965,15.86625714333735
5674.224000000097,16.027606672377644
5675.318000000097,16.83135431756368
5676.412000000097,18.277500078910894
5677.506000000097,19.803820604780185
5678.600000000097,21.410315895163833
5679.694000000097,23.052444414226535
5680.788000000097,25.24788797774506
5681.882000000097,28.5321450158666
5682.976000000097,31.263087009516866
5684.070000000097,34.52061912613105
5685.164000000097,38.30474136570529
5686.258000000097,41.499915332136915
5687.352000000097,44.64163945555383
5688.446000000097,44.99006343514178
5689.540000000097,46.34712612479522
5690.634000000097,46.56192549684637
5691.728000000097,47.29440668468974
5692.822000000097,48.5267530739858
5693.9160000000975,48.05461279404047
5695.0100000000975,48.02888787253311
5696.104000000098,48.476303230971084
5697.198000000098,48.30804539476296
5698.292000000098,47.515206056740894
5699.386000000098,47.204415305832
5700.480000000098,46.83126640474441
5701.574000000098,46.97579931944519
5702.668000000098,46.55810888250684
5703.762000000098,45.62273662978788
5704.856000000098,43.08086908667754
5705.950000000098,41.654539939665995
5707.044000000098,39.710528976869945
5708.138000000098,36.16002272368253
5709.232000000098,32.62733308484237
5710.326000000098,29.683591719137084
5711.420000000098,27.31098201223101
5712.514000000098,25.000730455511352
5713.608000000098,24.35933233935789
5714.702000000098,24.30688249634704
5715.7960000000985,23.772384066219157
5716.890000000099,23.826833909233873
5717.984000000099,24.496956946894695
5719.078000000099,25.229438134730337
5720.172000000099,26.55977590288414
5721.266000000099,28.487970251344525
5722.360000000099,30.44288952131612
5723.454000000099,30.80022180806418
5724.548000000099,30.630963971859913
5725.642000000099,31.55942791741491
5726.736000000099,33.56779703039351
5727.830000000099,36.084939651996486
5728.924000000099,37.46872726316501
5730.018000000099,39.3523800757785
5731.112000000099,41.164766431045464
5732.206000000099,42.94151955763724
5733.300000000099,45.2270461928534
5734.394000000099,46.94144116926649
5735.488000000099,48.07579617970481
5736.5820000001,46.461392582145606
5737.6760000001,44.802447448751096
5738.7700000001,43.07223585800235
5739.8640000001,41.29748273140671
5740.9580000001,39.4781880689719
5742.0520000001,38.67644042378201
5743.1460000001,36.714612846650304
5744.2400000001,35.77924059391976
5745.3340000001,32.603883241827646
5746.4280000001,30.999387951444
5747.5220000001,29.37707604672469
5748.6160000001,27.736947527658124
5749.7100000001,26.632317438727164
5750.8040000001,24.438873875208643
5751.8980000001,23.35206040060949
5752.9920000001,22.300880154693253
5754.0860000001,21.294241444620038
5755.1800000001,19.234422488619
5756.2740000001,17.763551805772153
5757.3680000001,16.31940604442494
5758.4620000001005,15.97298206484085
5759.5560000001005,17.286503218651262
5760.650000000101,18.644565908312423
5761.744000000101,21.144891915575876
5762.838000000101,24.251982810325323
5763.932000000101,28.501337022673194
5765.026000000101,30.099924005885146
5766.120000000101,32.30527587658309
5767.214000000101,34.019670852988455
5768.308000000101,36.88523745417938
5769.402000000101,38.715440423778155
5770.496000000101,41.090050130684226
5771.590000000101,43.4824764519221
5772.684000000101,45.35722095737548
5773.778000000101,46.73210026136459
5774.872000000101,48.16042940837614
5775.966000000101,49.660025012738075
5777.060000000101,51.221978767274834
5778.154000000101,53.39960571646155
5779.2480000001015,55.603957587155634
5780.3420000001015,56.746220904761785
5781.436000000102,58.486340802682236
5782.530000000102,59.18218876184655
5783.624000000102,59.94039487119342
5784.718000000102,60.20764408625929
5785.812000000102,59.448437976912416
5786.906000000102,58.76940663207991
5788.000000000102,59.241546912029094
5789.094000000102,59.22273029768957
5790.188000000102,58.73077340340858
5791.282000000102,58.82776478226246
5792.376000000102,58.99602261847059
5793.470000000102,59.262271833532594
5794.564000000102,59.60869581311668
5795.658000000102,58.41098265249582
5796.752000000102,58.400074345331845
5797.846000000102,57.4072522495943
5798.940000000102,57.01228673416719
5800.034000000102,57.76849284351019
5801.128000000103,57.489335321284216
5802.222000000103,57.290352563568725
5803.316000000103,57.715951307671034
5804.410000000103,57.13291134170012
5805.504000000103,56.09454771011569
5806.598000000103,54.03863706129407
5807.692000000103,51.482861211012036
5808.786000000103,48.96271858940519
5809.880000000103,45.93380245918555
5810.974000000103,43.502742909272484
5812.068000000103,41.65172332532646
5813.162000000103,41.49628210345786
5814.256000000103,39.761070512712976
5815.350000000103,38.61480719510682
5816.444000000103,36.950862061708456
5817.538000000103,34.7603268053539
5818.632000000103,33.12310659346289
5819.726000000103,30.37925629264479
5820.820000000103,28.715311159238695
5821.914000000103,26.515867595716315
5823.008000000104,23.763108987726515
5824.102000000104,22.643570591623863
5825.196000000104,20.970717151057666
5826.290000000104,19.306772017659295
5827.384000000104,18.740548666027916
5828.478000000104,18.68309882300933
5829.572000000104,18.57219913698762
5830.666000000104,18.97898126675426
5831.760000000104,19.912353519477087
5832.854000000104,20.827909157868117
5833.948000000104,21.743464796251416
5835.042000000104,22.096797083003338
5836.136000000104,21.3434992808243
5837.230000000104,21.13460821593712
5838.324000000104,20.35458549225845
5839.418000000104,20.101152891528244
5840.512000000104,20.883083922386334
5841.606000000104,22.138155233182026
5842.700000000104,23.313051779467234
5843.7940000001045,23.30114347229554
5844.8880000001045,24.82446399816483
5845.982000000105,24.634389547617175
5847.076000000105,23.828641902431144
5848.170000000105,24.004808045799383
5849.264000000105,24.09189111748929
5850.358000000105,24.625389547617175
5851.452000000105,25.060896598891176
5852.546000000105,25.97845223727834
5853.640000000105,26.262518066676016
5854.734000000105,26.43968421005198
5855.828000000105,27.072174019041462
5856.922000000105,26.508950667398498
5858.016000000105,26.98109094734769
5859.110000000105,26.275334681015543
5860.204000000105,25.47158703582565
5861.298000000105,27.300790005428283
5862.392000000105,28.505411473216988
5863.486000000105,29.121084667863084
5864.580000000105,28.05899611477129
5865.6740000001055,27.523497684647268
5866.7680000001055,26.970182640183722
5867.862000000106,26.39014267420895
5868.956000000106,25.783377786730686
5870.050000000106,24.605481240445478
5871.144000000106,23.95417481712419
5872.238000000106,22.178421690536275
5873.332000000106,21.473665424200266
5874.426000000106,21.322224202327803
5875.520000000106,21.733006332098306
5876.614000000106,22.697103506324634
5877.708000000106,24.214515725026093
5878.802000000106,25.21424612792761
5879.896000000106,27.302790005432147
5880.990000000106,29.917924005889006
5882.084000000106,32.00646788338968
5883.178000000106,34.13064498956168
5884.272000000106,35.78168181579222
5885.366000000106,35.84403996597091
5886.460000000106,36.51316300362787
5887.5540000001065,39.42227114066182
5888.648000000107,40.751608908815626
5889.742000000107,42.696619871611674
5890.836000000107,43.07967707987481
5891.930000000107,45.185037571715014
5893.024000000107,47.906071258193585
5894.118000000107,51.251686446489956
5895.212000000107,54.73983454949868
5896.306000000107,56.13943877499514
5897.400000000107,58.16362450231713
5898.494000000107,59.125721676547315
5899.588000000107,60.14126869378836
5900.682000000107,61.73685567700804
5901.776000000107,62.814760844427774
5902.870000000107,62.83948576594286
5903.964000000107,62.86421068744636
5905.058000000107,63.43334234624943
5906.152000000107,63.43134234624943
5907.246000000107,62.85821068744636
5908.340000000108,62.27617072147545
5909.434000000108,62.247445799964225
5910.528000000108,61.14772401820497
5911.622000000108,60.619133895244914
5912.716000000108,60.09054377228486
5913.810000000108,60.141993615295725
5914.904000000108,59.1402632123942
5915.998000000108,57.067535949229196
5917.092000000108,53.352680167005346
5918.186000000108,51.26213628950853
5919.280000000108,48.600460753204786
5920.374000000108,45.39437847960146
5921.468000000108,42.777244479148465
5922.562000000108,39.6335203557277
5923.656000000108,35.42770767921898
5924.750000000108,31.230803309881974
5925.844000000108,27.06953216922402
5926.938000000108,22.417304134269617
5928.032000000108,16.73862077491406
5929.126000000108,13.853237559391324
5930.2200000001085,11.021304186883317
5931.3140000001085,9.902765790780663
5932.408000000109,7.722138841593942
5933.502000000109,6.67486690283781
5934.596000000109,6.21654323723201
5935.690000000109,5.267262677341343
5936.784000000109,5.995743865180849
5937.878000000109,7.30426501899899
5938.972000000109,9.210642753119842
5940.066000000109,12.259283804850707
5941.160000000109,14.799151347961043
5942.254000000109,16.83915368961483
5943.348000000109,18.932605874283336
5944.442000000109,21.061691287627035
5945.536000000109,24.34194832575244
5946.630000000109,26.586841732285684
5947.724000000109,29.438500026301057
5948.818000000109,32.86128997912337
5949.912000000109,37.94402506534018
5951.006000000109,42.48235341426515
5952.1000000001095,46.494091640226195
5953.19400000011,49.425924698759786
5954.28800000011,51.804442712829825
5955.38200000011,54.191869034071566
5956.47600000011,56.57929535530944
5957.57000000011,58.41340663208377
5958.66400000011,60.220792987346876
5959.75800000011,61.46595599098633
5960.85200000011,62.675485765939
5961.94600000011,63.29606726775293
5963.04000000011,62.8189269878076
5964.13400000011,61.252973233270836
5965.22800000011,61.89137134942044
5966.32200000011,61.44986429815029
5967.41600000011,61.57058059851154
5968.51000000011,60.60248342428521
5969.60400000011,59.09888781992328
5970.69800000011,58.17533218153997
5971.79200000011,56.751911341696264
5972.886000000111,54.84644191473938
5973.980000000111,53.565553989604155
5975.074000000111,51.81152578451588
5976.168000000111,50.11094742244617
5977.262000000111,48.46381890338348
5978.356000000111,45.78132675274793
5979.450000000111,43.71450779675075
5980.544000000111,41.70113868377602
5981.638000000111,40.838941195563685
5982.732000000111,38.950288382946326
5983.826000000111,37.14181033484719
5984.920000000111,35.957913788565854
5986.014000000111,34.8185587781314
5987.108000000111,34.25924373366785
5988.202000000111,33.155521951897
5989.296000000111,32.04289186297377
5990.390000000111,30.368038422407572
5991.484000000111,29.76418184209713
5992.578000000111,28.589193602979766
5993.672000000111,27.958612101165826
5994.766000000112,26.783623862052323
5995.860000000112,26.13522574590273
5996.954000000112,24.91569597093847
5998.048000000112,23.642716352971075
5999.142000000112,22.369736735003688
6000.236000000112,21.605530625652953
6001.330000000112,22.438911499518042
6002.424000000112,22.130029055780838
6003.518000000112,21.758788461857222
6004.612000000112,21.33409802492661
6005.706000000112,20.30264270051387
6006.800000000112,19.191012611582913
6007.894000000112,17.98139114379421
6008.988000000112,17.22709334161131
6010.082000000112,16.383712467746225
6011.176000000112,15.451248522187367
6012.270000000112,14.420793197774628
6013.364000000112,13.28343818734017
6014.458000000112,12.04809179804797
6015.5520000001125,11.26806907436158
6016.6460000001125,10.907736787605792
6017.740000000113,9.842648234521725
6018.834000000113,10.250430364280643
6019.928000000113,9.926731306207774
6021.022000000113,11.066994623813923
6022.116000000113,12.573498535343692
6023.210000000113,14.455151347961042
6024.304000000113,15.60532297273889
6025.398000000113,17.121735191432624
6026.492000000113,16.264537703228015
6027.586000000113,15.20244915014008
6028.680000000113,14.49769288380407
6029.774000000113,13.079272043960351
6030.868000000113,12.044908412383645
6031.962000000113,9.770290084343038
6033.056000000113,8.433044009017536
6034.150000000113,7.51548837062651
6035.244000000113,6.49103304621763
6036.338000000113,5.368586342951009
6037.4320000001135,4.12142333931542
6038.5260000001135,2.7762689568259518
6039.620000000114,1.8864382399500101
6040.714000000114,2.5585612776108277
6041.808000000114,2.0616960761581424
6042.902000000114,1.5202893388585608
6043.996000000114,0.8987078370446255
6045.090000000114,-0.3474551665948198
6046.184000000114,-0.5938877673134471
6047.278000000114,-1.4559935626897484
6048.372000000114,-1.8360507709490292
6049.466000000114,-1.1718360404599082
6050.560000000114,1.643280717712443
6051.654000000114,4.958262677341345
6052.748000000114,9.870831620178336
6053.842000000114,14.18554398271262
6054.936000000114,18.48243973091124
6056.030000000114,22.20820382029519
6057.124000000114,26.478374646986445
6058.218000000114,31.292952210973425
6059.3120000001145,36.66975312659177
6060.406000000115,43.09973428812636
6061.500000000115,47.86086200910634
6062.594000000115,52.05085807127166
6063.688000000115,55.116407430170355
6064.782000000115,57.61973343743381
6065.876000000115,60.09633452319376
6066.970000000115,61.49303044152239
6068.064000000115,63.48758294016919
6069.158000000115,63.911273377103655
6070.252000000115,66.0305421761117
6071.346000000115,66.57004060623957
6072.440000000115,66.04745048327953
6073.534000000115,64.47168011439938
6074.628000000115,63.52049124733702
6075.722000000115,60.99844031856621
6076.816000000115,60.69855787482901
6077.910000000115,60.44321696693483
6079.004000000115,60.76791602500769
6080.098000000116,60.03943483716819
6081.192000000116,58.775455219196935
6082.286000000116,56.97597717110166
6083.380000000116,54.685542228717665
6084.474000000116,53.02859709531543
6085.568000000116,52.53173189387047
6086.662000000116,52.6950814229069
6087.756000000116,52.42092390067707
6088.850000000116,53.3424795390565
6089.944000000116,53.28212138888168
6091.038000000116,52.76643957308946
6092.132000000116,51.795434091687575
6093.226000000116,51.993416849399196
6094.320000000116,52.316115907475925
6095.414000000116,52.754622958749934
6096.508000000116,53.29112138887781
6097.602000000116,53.34557123188867
6098.696000000116,52.900155873446835
6099.790000000116,51.42828519059226
6100.884000000116,47.81442078723388
6101.9780000001165,43.70959948958292
6103.0720000001165,39.64041142061102
6104.166000000117,36.186896546281346
6105.260000000117,34.420051726865125
6106.354000000117,32.697748443284205
6107.448000000117,29.913356606615352
6108.542000000117,27.182414612957356
6109.636000000117,25.558102708238042
6110.730000000117,23.987240646529585
6111.824000000117,22.469828427831988
6112.918000000117,22.067954605233183
6114.012000000117,22.76380256440136
6115.106000000117,23.995148953697424
6116.200000000117,23.584366823930782
6117.294000000117,23.155768079832335
6118.388000000117,24.34257293328151
6119.482000000117,24.449472619307087
6120.576000000117,24.592005534007853
6121.670000000117,24.761263370215985
6122.764000000117,24.42174769779973
6123.8580000001175,25.72436054444617
6124.952000000118,27.5802884355523
6126.046000000118,30.533938108433144
6127.140000000118,31.88109249092262
6128.234000000118,32.16615832032029
6129.328000000118,33.00453919418538
6130.422000000118,34.92282523548178
6131.516000000118,37.385518014070044
6132.610000000118,38.741580703727344
6133.704000000118,40.5975085948412
6134.798000000118,41.828854984137266
6135.892000000118,42.4445281787795
6136.986000000118,42.4445281787795
6138.080000000118,41.8288549841334
6139.174000000118,40.615325209176866
6140.268000000118,39.36616220554514
6141.362000000118,36.974735884307265
6142.456000000118,35.07426645735425
6143.550000000118,33.12034718737878
6144.644000000119,31.112978074400193
6145.738000000119,31.23869437476529
6146.832000000119,31.346594060790874
6147.926000000119,31.99890048411602
6149.020000000119,32.11570847730944
6150.114000000119,32.22360816333501
6151.208000000119,32.875914586660166
6152.302000000119,33.01053919418538
6153.396000000119,32.07416694146641
6154.490000000119,31.128886381568023
6155.584000000119,30.71910425180524
6156.678000000119,30.827003937830824
6157.772000000119,30.40831350089635
6158.866000000119,29.489757862513045
6159.960000000119,28.615743759968908
6161.054000000119,27.786271193271656
6162.148000000119,28.081245329841025
6163.242000000119,29.48284955534521
6164.336000000119,29.840181842093273
6165.430000000119,30.79537070915563
6166.52400000012,32.35732446370012
6167.61800000012,33.99054467558726
6168.71200000012,34.59730956306552
6169.80600000012,35.25752429355852
6170.90000000012,36.497778990022404
6171.99400000012,38.30025703811768
6173.08800000012,39.02282991879322
6174.18200000012,39.736494492293204
6175.27600000012,40.44125075863307
6176.37000000012,42.208095578053154
6177.46400000012,43.95712378313757
6178.55800000012,45.14392863659447
6179.65200000012,45.795235059911896
6180.74600000012,46.437633176065354
6181.84000000012,47.07112298505485
6182.93400000012,47.15129774957306
6184.02800000012,46.669249162452175
6185.12200000012,46.19610888251071
6186.21600000012,45.18747017243363
6187.31000000012,45.80314336708359
6188.4040000001205,46.40099994739016
6189.498000000121,47.52544665066451
6190.592000000121,47.55217157216801
6191.686000000121,46.47226640474441
6192.780000000121,46.47226640474441
6193.874000000121,44.82122957851388
6194.968000000121,42.62578601499149
6196.062000000121,42.06356266335625
6197.156000000121,40.95693257442143
6198.250000000121,39.84139417832264
6199.344000000121,37.101543877500674
6200.438000000121,34.379510191014376
6201.532000000121,31.70201804037496
6202.626000000121,29.077975732750268
6203.720000000121,27.06069831259225
6204.814000000121,25.668002394263617
6205.908000000121,24.346572933281507
6207.002000000121,24.16740678990169
6208.096000000121,22.917243786269964
6209.1900000001215,23.335934223204433
6210.2840000001215,23.272576073025746
6211.378000000122,23.271576073021883
6212.472000000122,23.88624926766798
6213.566000000122,25.65209408709579
6214.660000000122,28.02470379399414
6215.754000000122,29.906356606611492
6216.848000000122,32.39477430670711
6217.942000000122,33.84782837522216
6219.036000000122,34.81883385662404
6220.130000000122,35.861105795376304
6221.224000000122,37.53686754311033
6222.318000000122,39.84611909982614
6223.412000000122,42.26227034257909
6224.506000000122,44.749688042670854
6225.600000000122,46.166108882510706
6226.694000000122,48.162569688325334
6227.788000000122,49.088033633876464
6228.882000000122,51.12012766836628
6229.976000000122,54.29448502045838
6231.0700000001225,56.977885478269485
6232.1640000001225,59.14360412028839
6233.258000000123,61.28259784079991
6234.352000000123,61.77055473508477
6235.446000000123,60.5807498816356
6236.540000000123,58.79308844787212
6237.634000000123,56.41647874096991
6238.728000000123,55.10195758715564
6239.822000000123,53.7428948975022
6240.916000000123,54.525825928356426
6242.010000000123,54.14867702726498
6243.104000000123,53.16476323869139
6244.198000000123,52.127399607110824
6245.292000000123,49.93886435075627
6246.386000000123,47.71469586572652
6247.480000000123,45.47271076635339
6248.574000000123,43.784040711451524
6249.668000000123,41.00655718195436
6250.762000000123,38.22907365245721
6251.856000000124,34.889366771320944
6252.950000000124,30.434121494093617
6254.044000000124,26.505466339818618
6255.138000000124,22.576811185543615
6256.232000000124,18.121565908312427
6257.326000000124,14.781859027180026
6258.420000000124,13.646504016741712
6259.514000000124,12.54678223497859
6260.608000000124,10.938286944594939
6261.702000000124,8.812109838419072
6262.796000000124,6.18606753079052
6263.890000000124,3.077976636048799
6264.984000000124,1.6565557962089485
6266.078000000124,1.930713318442649
6267.172000000124,1.7139139463915
6268.266000000124,3.1481514005670164
6269.360000000124,5.10007067053089
6270.454000000124,7.034173326166826
6271.548000000124,8.379327708656298
6272.642000000124,10.786570644233695
6273.7360000001245,13.711495395599453
6274.8300000001245,17.725233621560506
6275.924000000125,22.801060400609487
6277.018000000125,26.75244047638799
6278.112000000125,31.221502367962568
6279.206000000125,34.5572092490911
6280.300000000125,37.830557980037085
6281.394000000125,39.96164339338465
6282.488000000125,42.03927896372135
6283.582000000125,44.59005481399952
6284.676000000125,47.05174759258779
6285.770000000125,49.42435729948613
6286.864000000125,51.136752275895354
6287.958000000125,52.21565744332282
6289.052000000125,52.66107280176465
6290.146000000125,52.46409004404529
6291.240000000125,52.20474913615499
6292.334000000125,50.294371402026414
6293.428000000125,48.901675483693914
6294.522000000125,46.928939599386645
6295.6160000001255,44.92947879357589
6296.710000000126,42.894384759093796
6297.804000000126,40.78802426724973
6298.898000000126,37.539400457811105
6299.992000000126,34.79064184981359
6301.086000000126,32.541748443276475
6302.180000000126,31.346035282659475
6303.274000000126,29.03478372594368
6304.368000000126,27.78562072230809
6305.462000000126,26.491916182829474
6306.556000000126,25.17148672185123
6307.650000000126,24.377647383825305
6308.744000000126,24.13712309026679
6309.838000000126,23.923323718215638
6310.932000000126,23.174025916036605
6312.026000000126,22.442544728193234
6313.120000000126,22.790968707777324
6314.214000000126,22.55044441422267
6315.308000000126,22.791968707777322
6316.402000000127,22.971134851153288
6317.496000000127,24.194572933281513
6318.590000000127,24.846879356602802
6319.684000000127,25.999050981376783
6320.778000000127,26.05350082438764
6321.872000000127,26.0901340530667
6322.966000000127,26.10895066740622
6324.060000000127,25.01222888563924
6325.154000000127,23.362192059412564
6326.248000000127,22.229837048974247
6327.342000000127,21.070757117032436
6328.436000000127,18.796138788987967
6329.530000000127,16.48588723226831
6330.624000000127,15.773222658760606
6331.718000000127,15.578239901048978
6332.812000000127,16.436437389253587
6333.906000000127,16.705686604315602
6335.000000000127,18.02811606530157
6336.094000000127,19.341637219115846
6337.188000000127,20.637341758590594
6338.282000000128,22.48636134253276
6339.376000000128,24.326472619303228
6340.470000000128,26.157675588905857
6341.564000000128,27.426655206880977
6342.658000000128,28.686726517680533
6343.752000000128,29.920072906976593
6344.846000000128,31.108877760429632
6345.940000000128,32.80645612249933
6347.034000000128,36.66384481942394
6348.128000000128,40.49450859483734
6349.222000000128,44.31626406308676
6350.316000000128,47.58470448686878
6351.410000000128,49.7465148217237
6352.504000000128,52.961505402487134
6353.598000000128,53.436645682432456
6354.692000000128,53.85833611936693
6355.786000000128,53.673261668823145
6356.880000000128,53.4347373752685
6357.974000000128,52.02722484259261
6359.068000000128,49.98622250093882
6360.1620000001285,48.40945213206253
6361.256000000129,46.19028364702892
6362.350000000129,44.39971390610148
6363.444000000129,42.47551955764111
6364.538000000129,39.90001878585944
6365.632000000129,36.69993651225225
6366.726000000129,34.526309563065524
6367.820000000129,32.29923277086409
6368.914000000129,29.483207705523906
6370.008000000129,26.087142674208952
6371.102000000129,22.102129369751403
6372.196000000129,19.170296311221673
6373.290000000129,16.19392171683733
6374.384000000129,14.270727368376956
6375.478000000129,12.338624712744881
6376.572000000129,11.48642722454413
6377.666000000129,11.151911552127874
6378.760000000129,10.246264220908543
6379.854000000129,9.304983661017879
6380.9480000001295,8.363703101119494
6382.0420000001295,6.869107496761426
6383.13600000013,5.365603585239384
6384.23000000013,5.504228192768455
6385.32400000013,6.169442923257581
6386.41800000013,6.30806753079052
6387.51200000013,7.517688998579217
6388.60600000013,9.227175667820614
6389.70000000013,10.347714063919401
6390.79400000013,11.950301047139082
6391.88800000013,13.481621573000645
6392.98200000013,14.914950720012197
6394.07600000013,17.348010269929123
6395.17000000013,19.683078440984445
6396.26400000013,23.00896870777732
6397.35800000013,26.24577590288414
6398.45200000013,28.286869937373964
6399.54600000013,30.221064285830476
6400.64000000013,30.995178702352902
6401.73400000013,32.2513417059769
6402.8280000001305,32.90073982213422
6403.9220000001305,34.04109483257254
6405.016000000131,35.110183385664335
